stratum,priority,block,gene_id,plat_gene_id,perc_id_hp,human_tx,platypus_tx,human_tx_rule,platypus_tx_rule,reason,aln_first_block_human,aln_first_block_platypus,aln_n_matched_codons,aln_n_blocks,aln_indel_frac,aa_identity,prefix_codon_human,prefix_codon_platypus
2,25,3733,ENSG00000146425,ENSOANG00000005209,76.1062,ENST00000367089,ENSOANT00000008278,canonical,canonical,pass,0-1,0-1,110.0,3.0,0.043478,0.790909,22.0,24.0
2,26,964,ENSG00000100207,ENSOANG00000049101,74.6939,ENST00000677622,ENSOANT00000048456,canonical,canonical,pass,0-33,0-33,1900.0,43.0,0.041856,0.773684,0.0,0.0
2,27,4657,ENSG00000163950,ENSOANG00000014243,78.5185,ENST00000489418,ENSOANT00000022453,canonical,canonical,window_starts_too_late(h44>30),0-1,0-1,265.0,11.0,0.267956,0.807547,,
2,28,2146,ENSG00000119471,ENSOANG00000011531,80.1435,ENST00000398805,ENSOANT00000018277,canonical,canonical,pass,0-294,79-373,417.0,2.0,0.159274,0.803357,0.0,79.0
2,29,4780,ENSG00000164975,ENSOANG00000010116,73.7226,ENST00000380821,ENSOANT00000016039,canonical,canonical,pass,0-6,0-6,400.0,6.0,0.026764,0.765,27.0,21.0
2,30,4132,ENSG00000155189,ENSOANG00000037958,79.6703,ENST00000285518,ENSOANT00000071665,canonical,canonical,pass,0-44,0-44,364.0,3.0,0.005464,0.796703,0.0,0.0
2,31,1209,ENSG00000103194,ENSOANG00000011345,79.8246,ENST00000219473,ENSOANT00000050918,canonical,canonical,pass,0-6,0-6,797.0,6.0,0.055687,0.801757,6.0,18.0
2,32,4911,ENSG00000166192,ENSOANG00000001976,79.717,ENST00000340912,ENSOANT00000003138,canonical,canonical,pass,0-212,0-212,212.0,1.0,0.0,0.79717,0.0,0.0
2,33,4328,ENSG00000127249,ENSOANG00000040503,74.1639,ENST00000342695,ENSOANT00000065478,canonical,canonical,no_start_codon_platypus(CTA),,,,,,,,
2,34,6863,ENSG00000257727,ENSOANG00000036646,76.3736,ENST00000273308,ENSOANT00000053675,canonical,canonical,no_start_codon_platypus(TGG),,,,,,,,
2,35,1410,ENSG00000106144,ENSOANG00000003502,77.2124,ENST00000310447,ENSOANT00000005546,canonical,canonical,no_start_codon_platypus(CAC),,,,,,,,
2,36,6139,ENSG00000186468,ENSOANG00000012718,78.3217,ENST00000296674,ENSOANT00000065425,canonical,canonical,window_starts_too_late(h33>30),0-3,0-3,143.0,4.0,0.281407,0.825175,,
2,37,1508,ENSG00000108010,ENSOANG00000044992,78.5075,ENST00000331244,ENSOANT00000057655,canonical,canonical,pass,0-1,0-1,334.0,5.0,0.200957,0.793413,8.0,90.0
2,38,1932,ENSG00000115486,ENSOANG00000003061,76.1214,ENST00000233838,ENSOANT00000004850,canonical,canonical,pass,0-1,0-1,752.0,6.0,0.007916,0.776596,12.0,7.0
2,39,4862,ENSG00000141873,ENSOANG00000039451,75.1592,ENST00000269740,ENSOANT00000071101,canonical,canonical,pass,0-1,0-1,313.0,3.0,0.006349,0.760383,2.0,1.0
2,40,4796,ENSG00000165124,ENSOANG00000006970,75.077,ENST00000374469,ENSOANT00000074252,canonical,canonical,pass,0-48,0-48,3567.0,9.0,0.046002,0.754696,0.0,0.0
2,41,996,ENSG00000078687,ENSOANG00000009758,75.8781,ENST00000696270,ENSOANT00000068425,canonical,canonical,no_start_codon_platypus(TCG),,,,,,,,
2,42,2018,ENSG00000116754,ENSOANG00000015528,75.4132,ENST00000370949,ENSOANT00000024465,canonical,canonical,window_starts_too_late(h109>30),0-1,0-1,405.0,5.0,0.163223,0.896296,,
2,43,5263,ENSG00000170385,ENSOANG00000008479,74.5562,ENST00000367001,ENSOANT00000013490,canonical,canonical,pass,0-157,0-157,495.0,7.0,0.023669,0.769697,0.0,0.0
2,44,4043,ENSG00000020181,ENSOANG00000043495,79.7459,ENST00000412232,ENSOANT00000071116,canonical,canonical,window_starts_too_late(h58>30),0-13,0-13,1320.0,19.0,0.029412,0.818939,,
2,45,593,ENSG00000076053,ENSOANG00000001754,73.0337,ENST00000375490,ENSOANT00000055798,canonical,canonical,pass,0-102,19-121,265.0,5.0,0.092466,0.735849,0.0,19.0
2,46,1898,ENSG00000115109,ENSOANG00000012068,74.7613,ENST00000263713,ENSOANT00000071835,canonical,canonical,pass,0-405,0-405,727.0,10.0,0.067949,0.757909,0.0,0.0
2,47,1755,ENSG00000112320,ENSOANG00000048313,79.6105,ENST00000317357,ENSOANT00000076882,canonical,canonical,pass,0-223,0-223,862.0,20.0,0.076099,0.816705,0.0,0.0
2,48,5528,ENSG00000174611,ENSOANG00000050223,73.8275,ENST00000423778,ENSOANT00000067133,canonical,canonical,window_starts_too_late(h54>30),0-27,0-27,654.0,4.0,0.01059,0.746177,,
2,49,239,ENSG00000198948,ENSOANG00000007440,73.8386,ENST00000361618,ENSOANT00000030802,canonical,canonical,pass,0-96,0-96,406.0,7.0,0.051402,0.763547,0.0,0.0
2,50,322,ENSG00000054148,ENSOANG00000049298,74.4,ENST00000247665,ENSOANT00000075350,canonical,canonical,pass,0-36,0-36,124.0,2.0,0.008,0.75,0.0,0.0
2,51,2152,ENSG00000119630,ENSOANG00000047675,73.5294,ENST00000555567,ENSOANT00000075533,canonical,canonical,pass,3-39,0-36,167.0,2.0,0.223256,0.748503,3.0,0.0
2,52,5972,ENSG00000183495,ENSOANG00000006596,74.4156,ENST00000389561,ENSOANT00000061111,canonical,canonical,pass,0-245,0-245,3033.0,32.0,0.028818,0.768876,0.0,0.0
2,53,4618,ENSG00000163728,ENSOANG00000003676,76.7533,ENST00000296015,ENSOANT00000005833,canonical,canonical,pass,0-50,0-50,768.0,9.0,0.019157,0.773438,0.0,0.0
2,54,4955,ENSG00000166596,ENSOANG00000014112,76.129,ENST00000352665,ENSOANT00000022264,canonical,canonical,no_start_codon_platypus(CCC),,,,,,,,
2,55,1136,ENSG00000126217,ENSOANG00000015640,74.2222,ENST00000535094,ENSOANT00000066467,canonical,canonical,no_start_codon_platypus(GCT),,,,,,,,
2,56,4652,ENSG00000163933,ENSOANG00000022204,79.1128,ENST00000296292,ENSOANT00000032124,canonical,canonical,pass,0-212,0-212,539.0,3.0,0.003697,0.794063,0.0,0.0
2,57,2039,ENSG00000116984,ENSOANG00000048280,78.8142,ENST00000366577,ENSOANT00000052308,canonical,canonical,pass,0-1,0-1,1252.0,2.0,0.010277,0.797125,14.0,1.0
2,58,261,ENSG00000042286,ENSOANG00000012147,80.1609,ENST00000307864,ENSOANT00000019243,canonical,canonical,pass,0-9,56-65,372.0,2.0,0.130841,0.806452,10.0,65.0
2,59,3275,ENSG00000138495,ENSOANG00000037632,74.6032,ENST00000261070,ENSOANT00000074786,canonical,canonical,pass,0-16,0-16,63.0,2.0,0.030769,0.761905,16.0,18.0
2,60,1931,ENSG00000115468,ENSOANG00000036057,74.0586,ENST00000264059,ENSOANT00000063389,canonical,canonical,window_starts_too_late(h41>30),0-18,0-18,233.0,3.0,0.025105,0.763948,,
2,61,4142,ENSG00000155393,ENSOANG00000000588,80.1471,ENST00000299192,ENSOANT00000000929,canonical,canonical,window_starts_too_late(h36>30),0-28,83-111,678.0,4.0,0.116037,0.806785,,
2,62,4061,ENSG00000153391,ENSOANG00000001743,75.0,ENST00000334598,ENSOANT00000030610,canonical,canonical,pass,0-32,33-65,185.0,2.0,0.151376,0.783784,0.0,33.0
2,63,2453,ENSG00000125652,ENSOANG00000045418,73.3032,ENST00000245812,ENSOANT00000052872,canonical,canonical,pass,0-5,0-5,221.0,5.0,0.094262,0.746606,14.0,35.0
2,64,2352,ENSG00000123684,ENSOANG00000008481,80.2703,ENST00000366997,ENSOANT00000057210,canonical,canonical,pass,0-370,19-389,370.0,1.0,0.048843,0.802703,0.0,19.0
2,65,3731,ENSG00000146411,ENSOANG00000013096,77.1475,ENST00000275230,ENSOANT00000020701,canonical,canonical,pass,0-34,14-48,616.0,4.0,0.040498,0.777597,0.0,14.0
2,66,2732,ENSG00000131263,ENSOANG00000002027,73.5577,ENST00000332687,ENSOANT00000041766,canonical,canonical,pass,0-197,0-197,583.0,10.0,0.065705,0.794168,0.0,0.0
2,67,1715,ENSG00000111832,ENSOANG00000045892,74.0741,ENST00000466444,ENSOANT00000052684,canonical,canonical,pass,0-195,22-217,243.0,6.0,0.21865,0.744856,0.0,22.0
2,68,4882,ENSG00000165929,ENSOANG00000003814,77.1429,ENST00000435962,ENSOANT00000006057,canonical,canonical,pass,0-40,0-40,489.0,3.0,0.002041,0.777096,0.0,0.0
2,69,1357,ENSG00000105538,ENSOANG00000049908,79.2316,ENST00000222145,ENSOANT00000058548,canonical,canonical,pass,0-9,0-9,933.0,20.0,0.043077,0.838156,9.0,10.0
2,70,3423,ENSG00000140968,ENSOANG00000003741,79.8122,ENST00000268638,ENSOANT00000005938,canonical,canonical,pass,0-172,16-188,426.0,2.0,0.038375,0.798122,0.0,16.0
2,71,5940,ENSG00000183032,ENSOANG00000014067,79.9331,ENST00000331299,ENSOANT00000022188,canonical,canonical,pass,0-299,0-299,299.0,1.0,0.0,0.816054,0.0,0.0
2,72,6577,ENSG00000204859,ENSOANG00000012292,79.5058,ENST00000377674,ENSOANT00000019450,canonical,canonical,pass,0-127,0-127,668.0,6.0,0.02907,0.827844,0.0,0.0
2,73,6131,ENSG00000186132,ENSOANG00000039631,78.5714,ENST00000334816,ENSOANT00000054876,canonical,canonical,pass,0-126,0-126,126.0,1.0,0.0,0.801587,0.0,0.0
2,74,5773,ENSG00000179241,ENSOANG00000031345,73.913,ENST00000315571,ENSOANT00000057587,canonical,canonical,pass,0-2,0-2,345.0,7.0,0.033613,0.797101,14.0,18.0
2,75,917,ENSG00000086015,ENSOANG00000011786,72.97,ENST00000361297,ENSOANT00000054933,canonical,canonical,window_starts_too_late(h56>30),0-13,0-13,1692.0,27.0,0.059477,0.78487,,
2,76,5503,ENSG00000174238,ENSOANG00000002537,80.0,ENST00000313486,ENSOANT00000032199,canonical,canonical,no_start_codon_platypus(TTA),,,,,,,,
2,77,3738,ENSG00000146476,ENSOANG00000048494,73.0159,ENST00000367294,ENSOANT00000071610,canonical,canonical,pass,0-2,0-2,441.0,3.0,0.02,0.730159,2.0,10.0
2,78,6854,ENSG00000256061,ENSOANG00000008539,73.0952,ENST00000321149,ENSOANT00000013600,canonical,canonical,pass,0-201,0-201,418.0,2.0,0.007126,0.744019,0.0,0.0
2,79,5517,ENSG00000155052,ENSOANG00000013116,79.5715,ENST00000682447,ENSOANT00000073502,canonical,canonical,pass,0-1,0-1,1304.0,5.0,0.028316,0.80138,19.0,52.0
2,80,218,ENSG00000033030,ENSOANG00000006199,74.9646,ENST00000633063,ENSOANT00000009910,canonical,canonical,window_starts_too_late(h35>30),0-16,0-16,702.0,11.0,0.020921,0.760684,,
2,81,1083,ENSG00000101189,ENSOANG00000050356,78.4314,ENST00000370487,ENSOANT00000054195,canonical,canonical,pass,0-10,0-10,202.0,3.0,0.009804,0.836634,12.0,10.0
2,82,5368,ENSG00000172164,ENSOANG00000037104,73.4201,ENST00000517992,ENSOANT00000054594,canonical,canonical,window_starts_too_late(h89>30),0-4,0-4,503.0,6.0,0.065056,0.787276,,
2,83,493,ENSG00000070061,ENSOANG00000009880,73.5736,ENST00000374647,ENSOANT00000015670,canonical,canonical,pass,0-185,0-185,1288.0,6.0,0.033033,0.762422,0.0,0.0
2,84,5925,ENSG00000182747,ENSOANG00000005259,77.1635,ENST00000331858,ENSOANT00000008361,canonical,canonical,pass,0-1,0-1,412.0,6.0,0.014354,0.788835,2.0,1.0
2,85,4005,ENSG00000152223,ENSOANG00000014691,78.0535,ENST00000282041,ENSOANT00000023153,canonical,canonical,no_start_codon_platypus(TTT),,,,,,,,
2,86,5699,ENSG00000177791,ENSOANG00000014156,72.9097,ENST00000359322,ENSOANT00000022334,canonical,canonical,pass,0-23,0-23,293.0,6.0,0.020067,0.750853,23.0,24.0
2,87,162,ENSG00000018189,ENSOANG00000013695,74.1936,ENST00000381006,ENSOANT00000068548,canonical,canonical,window_starts_too_late(h57>30),0-2,0-2,606.0,15.0,0.173261,0.764026,,
2,88,616,ENSG00000077420,ENSOANG00000006030,74.1742,ENST00000376236,ENSOANT00000009596,canonical,canonical,pass,0-34,49-83,647.0,12.0,0.073066,0.76507,0.0,49.0
2,89,1459,ENSG00000107104,ENSOANG00000008293,78.5503,ENST00000382297,ENSOANT00000061740,canonical,canonical,pass,0-396,0-396,1348.0,6.0,0.009552,0.788576,0.0,0.0
2,90,4114,ENSG00000149294,ENSOANG00000012271,76.4569,ENST00000316851,ENSOANT00000064833,canonical,canonical,window_starts_too_late(h118>30),118-255,0-137,738.0,5.0,0.256048,0.888889,,
2,91,4459,ENSG00000162191,ENSOANG00000001565,80.4714,ENST00000301935,ENSOANT00000002495,canonical,canonical,pass,0-182,0-182,296.0,2.0,0.003367,0.827703,0.0,0.0
2,92,5594,ENSG00000175600,ENSOANG00000010701,79.4521,ENST00000335693,ENSOANT00000050610,canonical,canonical,pass,0-1,0-1,431.0,3.0,0.015982,0.809745,16.0,9.0
2,93,994,ENSG00000100350,ENSOANG00000007486,73.3918,ENST00000397224,ENSOANT00000011917,canonical,canonical,pass,0-3,0-3,673.0,5.0,0.016082,0.756315,18.0,18.0
2,94,6889,ENSG00000262919,ENSOANG00000000678,79.4355,ENST00000576892,ENSOANT00000001059,canonical,canonical,pass,0-3,0-3,244.0,2.0,0.016129,0.827869,7.0,3.0
2,95,1462,ENSG00000107186,ENSOANG00000013531,76.0387,ENST00000319217,ENSOANT00000048473,canonical,canonical,pass,0-63,0-63,2053.0,17.0,0.035244,0.769605,0.0,0.0
2,96,1398,ENSG00000105976,ENSOANG00000015031,77.3381,ENST00000397752,ENSOANT00000064836,canonical,canonical,pass,0-73,55-128,1380.0,4.0,0.039666,0.778986,0.0,55.0
2,97,6232,ENSG00000188716,ENSOANG00000031368,73.6364,ENST00000338487,ENSOANT00000041253,canonical,canonical,pass,0-17,0-17,211.0,3.0,0.040909,0.767773,25.0,17.0
2,98,3576,ENSG00000143653,ENSOANG00000010244,77.8555,ENST00000366510,ENSOANT00000016257,canonical,canonical,pass,0-37,0-37,429.0,2.0,0.002326,0.778555,0.0,0.0
2,99,1917,ENSG00000115286,ENSOANG00000014630,78.4038,ENST00000233627,ENSOANT00000023051,canonical,canonical,pass,0-2,0-2,206.0,7.0,0.185771,0.830097,22.0,58.0
2,100,14,ENSG00000003393,ENSOANG00000001687,79.4206,ENST00000264276,ENSOANT00000002699,canonical,canonical,pass,0-71,0-71,1628.0,13.0,0.017502,0.810197,0.0,0.0
2,101,208,ENSG00000029725,ENSOANG00000028473,75.29,ENST00000537505,ENSOANT00000070273,canonical,canonical,window_starts_too_late(h84>30),84-337,0-253,778.0,5.0,0.097448,0.835476,,
2,102,762,ENSG00000087088,ENSOANG00000039128,78.6458,ENST00000345358,ENSOANT00000061249,canonical,canonical,window_starts_too_late(h50>30),0-12,0-12,184.0,5.0,0.310861,0.842391,,
2,103,3930,ENSG00000118689,ENSOANG00000000768,78.7519,ENST00000406360,ENSOANT00000001192,canonical,canonical,pass,0-50,0-50,657.0,12.0,0.050578,0.818874,0.0,0.0
2,104,1563,ENSG00000177706,ENSOANG00000007003,76.3699,ENST00000313766,ENSOANT00000011160,canonical,canonical,pass,0-49,0-49,559.0,8.0,0.080592,0.810376,0.0,0.0
2,105,643,ENSG00000078808,ENSOANG00000004787,76.9014,ENST00000360001,ENSOANT00000007572,canonical,canonical,pass,0-355,0-355,355.0,1.0,0.0,0.771831,0.0,0.0
2,106,1321,ENSG00000105135,ENSOANG00000038696,77.8481,ENST00000263383,ENSOANT00000069186,canonical,canonical,pass,0-632,0-632,632.0,1.0,0.0,0.778481,0.0,0.0
2,107,3771,ENSG00000147465,ENSOANG00000013099,75.7895,ENST00000276449,ENSOANT00000073343,canonical,canonical,pass,0-1,0-1,285.0,4.0,0.07767,0.768421,15.0,38.0
3,0,636,ENSG00000078403,ENSOANG00000005699,85.8614,ENST00000307729,ENSOANT00000009070,canonical,canonical,pass,0-540,0-540,1042.0,5.0,0.024345,0.884837,0.0,0.0
3,1,5709,ENSG00000178031,ENSOANG00000009223,84.2792,ENST00000380548,ENSOANT00000014687,canonical,canonical,pass,0-995,0-995,1762.0,3.0,0.002265,0.847333,0.0,0.0
3,2,4071,ENSG00000115474,ENSOANG00000007779,87.7778,ENST00000233826,ENSOANT00000012392,canonical,canonical,pass,0-1,0-1,359.0,4.0,0.00554,0.883008,1.0,2.0
3,3,2743,ENSG00000131503,ENSOANG00000001493,85.9559,ENST00000360839,ENSOANT00000002372,canonical,canonical,pass,0-4,65-69,2517.0,22.0,0.055889,0.868097,4.0,76.0
3,4,930,ENSG00000135686,ENSOANG00000039074,84.5779,ENST00000564996,ENSOANT00000056060,canonical,canonical,pass,0-19,0-19,616.0,2.0,0.003236,0.845779,19.0,21.0
3,5,5717,ENSG00000178209,ENSOANG00000044463,80.6246,ENST00000345136,ENSOANT00000067433,canonical,canonical,window_starts_too_late(h87>30),0-11,0-11,4539.0,17.0,0.018807,0.812514,,
3,6,1999,ENSG00000034677,ENSOANG00000001803,86.5155,ENST00000341084,ENSOANT00000002865,canonical,canonical,pass,0-1,0-1,801.0,7.0,0.044153,0.910112,27.0,1.0
3,7,3633,ENSG00000144644,ENSOANG00000010531,82.3417,ENST00000282538,ENSOANT00000016696,canonical,canonical,pass,0-1,0-1,515.0,6.0,0.185127,0.850485,12.0,6.0
3,8,4779,ENSG00000164961,ENSOANG00000014093,84.8145,ENST00000318410,ENSOANT00000054570,canonical,canonical,pass,0-382,0-382,1146.0,15.0,0.124523,0.863002,0.0,0.0
3,9,6229,ENSG00000188647,ENSOANG00000005028,82.5871,ENST00000340434,ENSOANT00000007979,canonical,canonical,pass,0-280,0-280,401.0,4.0,0.065268,0.830424,0.0,0.0
3,10,476,ENSG00000068885,ENSOANG00000029045,81.2098,ENST00000326448,ENSOANT00000051076,canonical,canonical,window_starts_too_late(h80>30),0-1,0-1,753.0,9.0,0.096038,0.843293,,
3,11,1833,ENSG00000113734,ENSOANG00000046862,85.9649,ENST00000351486,ENSOANT00000067862,canonical,canonical,pass,0-228,0-228,228.0,1.0,0.0,0.859649,0.0,0.0
3,12,2045,ENSG00000117118,ENSOANG00000011731,86.0714,ENST00000375499,ENSOANT00000058017,canonical,canonical,pass,0-1,0-1,279.0,5.0,0.309406,0.88172,15.0,140.0
3,13,5742,ENSG00000178741,ENSOANG00000006532,82.0,ENST00000322347,ENSOANT00000010427,canonical,canonical,pass,0-17,89-106,146.0,2.0,0.378723,0.842466,21.0,106.0
3,14,3955,ENSG00000012232,ENSOANG00000051018,81.284,ENST00000220562,ENSOANT00000049009,canonical,canonical,pass,5-15,0-10,912.0,7.0,0.033898,0.817982,15.0,19.0
3,15,4307,ENSG00000159079,ENSOANG00000040755,83.1034,ENST00000290155,ENSOANT00000074772,canonical,canonical,pass,0-290,0-290,290.0,1.0,0.0,0.831034,0.0,0.0
3,16,175,ENSG00000020922,ENSOANG00000010399,85.8757,ENST00000323929,ENSOANT00000016494,canonical,canonical,pass,0-421,0-421,703.0,6.0,0.007062,0.863442,0.0,0.0
3,17,4326,ENSG00000159335,ENSOANG00000045022,86.2745,ENST00000309083,ENSOANT00000075806,canonical,canonical,pass,0-45,0-45,102.0,3.0,0.028571,0.892157,0.0,0.0
3,18,3933,ENSG00000188026,ENSOANG00000028489,87.5931,ENST00000376874,ENSOANT00000050734,canonical,canonical,pass,0-8,0-8,401.0,3.0,0.004963,0.880299,9.0,8.0
3,19,980,ENSG00000100296,ENSOANG00000005901,84.6266,ENST00000490103,ENSOANT00000009393,canonical,canonical,no_start_codon_platypus(GAC),,,,,,,,
3,20,2705,ENSG00000125703,ENSOANG00000008336,82.9694,ENST00000317868,ENSOANT00000013250,canonical,canonical,pass,0-53,0-53,457.0,4.0,0.004357,0.838074,0.0,0.0
3,21,1871,ENSG00000114541,ENSOANG00000000486,84.5261,ENST00000398540,ENSOANT00000073536,canonical,canonical,pass,0-568,0-568,1032.0,7.0,0.04797,0.84593,0.0,0.0
3,22,193,ENSG00000025434,ENSOANG00000006250,82.3266,ENST00000441012,ENSOANT00000010003,canonical,canonical,window_starts_too_late(h58>30),0-20,0-20,437.0,5.0,0.028889,0.851259,,
3,23,2279,ENSG00000122042,ENSOANG00000039422,85.4701,ENST00000380680,ENSOANT00000073663,canonical,canonical,pass,0-100,0-100,117.0,2.0,0.225166,0.880342,0.0,0.0
3,24,2591,ENSG00000128590,ENSOANG00000000836,82.0628,ENST00000249356,ENSOANT00000001294,canonical,canonical,pass,0-96,0-96,220.0,4.0,0.013453,0.831818,0.0,0.0
3,25,3398,ENSG00000140563,ENSOANG00000007231,84.1686,ENST00000357742,ENSOANT00000011508,canonical,canonical,pass,0-65,0-65,875.0,5.0,0.003417,0.846857,0.0,0.0
3,26,5697,ENSG00000177731,ENSOANG00000009871,85.8944,ENST00000327031,ENSOANT00000067745,canonical,canonical,pass,0-410,0-410,1253.0,8.0,0.027929,0.871508,0.0,0.0
3,27,5571,ENSG00000175224,ENSOANG00000006550,81.6364,ENST00000683050,ENSOANT00000050770,canonical,canonical,pass,0-262,67-329,480.0,3.0,0.127273,0.9375,0.0,67.0
3,28,6491,ENSG00000103460,ENSOANG00000013400,86.8056,ENST00000219746,ENSOANT00000075835,canonical,canonical,pass,0-443,0-443,567.0,5.0,0.015625,0.883598,0.0,0.0
3,29,4407,ENSG00000144426,ENSOANG00000011085,83.5476,ENST00000683969,ENSOANT00000017572,canonical,canonical,pass,0-366,0-366,2691.0,5.0,0.011752,0.84987,0.0,0.0
3,30,178,ENSG00000021776,ENSOANG00000002565,85.6566,ENST00000156471,ENSOANT00000004062,canonical,canonical,pass,0-956,0-956,1483.0,11.0,0.028178,0.86379,0.0,0.0
3,31,2046,ENSG00000117143,ENSOANG00000015694,81.6092,ENST00000367925,ENSOANT00000076107,canonical,canonical,pass,0-65,0-65,521.0,3.0,0.001916,0.817658,0.0,0.0
3,32,2068,ENSG00000101986,ENSOANG00000041560,83.8926,ENST00000218104,ENSOANT00000061273,canonical,canonical,pass,0-3,0-3,739.0,8.0,0.013351,0.85521,3.0,5.0
3,33,1487,ENSG00000107736,ENSOANG00000041676,82.6774,ENST00000224721,ENSOANT00000054261,canonical,canonical,pass,0-378,0-378,3316.0,6.0,0.01133,0.835947,0.0,0.0
3,34,1260,ENSG00000104142,ENSOANG00000001057,86.742,ENST00000220509,ENSOANT00000001682,canonical,canonical,pass,0-233,24-257,973.0,5.0,0.030876,0.86742,0.0,24.0
3,35,6819,ENSG00000248098,ENSOANG00000008790,84.9438,ENST00000269980,ENSOANT00000014013,canonical,canonical,pass,0-10,0-10,445.0,3.0,0.028384,0.849438,27.0,40.0
3,36,5811,ENSG00000180198,ENSOANG00000001180,84.0855,ENST00000683442,ENSOANT00000060586,canonical,canonical,pass,0-314,137-451,421.0,2.0,0.295987,0.84323,0.0,137.0
3,37,5185,ENSG00000105664,ENSOANG00000002729,82.5627,ENST00000222271,ENSOANT00000073112,canonical,canonical,pass,0-22,0-22,754.0,3.0,0.005277,0.828912,25.0,22.0
3,38,4190,ENSG00000156467,ENSOANG00000001416,87.3874,ENST00000287022,ENSOANT00000002245,canonical,canonical,pass,0-111,0-111,111.0,1.0,0.0,0.873874,0.0,0.0
3,39,6401,ENSG00000137478,ENSOANG00000008170,83.2432,ENST00000409418,ENSOANT00000049866,canonical,canonical,pass,0-714,0-714,740.0,4.0,0.094247,0.82973,0.0,0.0
3,40,1654,ENSG00000110917,ENSOANG00000046458,87.6712,ENST00000228506,ENSOANT00000051511,canonical,canonical,window_starts_too_late(h41>30),0-4,0-4,280.0,4.0,0.041096,0.914286,,
3,41,5786,ENSG00000179562,ENSOANG00000000822,84.2581,ENST00000321407,ENSOANT00000001276,canonical,canonical,pass,0-76,0-76,771.0,3.0,0.005161,0.848249,0.0,0.0
3,42,5400,ENSG00000172500,ENSOANG00000036560,83.4734,ENST00000357519,ENSOANT00000069136,canonical,canonical,pass,0-334,83-417,335.0,2.0,0.198565,0.916418,0.0,83.0
3,43,252,ENSG00000040199,ENSOANG00000008185,85.941,ENST00000568954,ENSOANT00000013007,canonical,canonical,pass,0-46,33-79,1316.0,5.0,0.029499,0.861702,0.0,33.0
3,44,2689,ENSG00000130560,ENSOANG00000005895,85.4321,ENST00000371756,ENSOANT00000009387,canonical,canonical,pass,0-9,0-9,405.0,2.0,0.012195,0.854321,9.0,14.0
3,45,4293,ENSG00000158747,ENSOANG00000041470,82.3204,ENST00000375136,ENSOANT00000070794,canonical,canonical,pass,0-12,0-12,171.0,4.0,0.055249,0.871345,12.0,13.0
3,46,2412,ENSG00000124767,ENSOANG00000039552,82.0652,ENST00000373365,ENSOANT00000076409,canonical,canonical,pass,0-9,0-9,184.0,2.0,0.05641,0.820652,9.0,20.0
3,47,4674,ENSG00000164080,ENSOANG00000012793,81.3224,ENST00000684192,ENSOANT00000040188,canonical,canonical,pass,0-30,0-30,1460.0,14.0,0.015509,0.822603,0.0,0.0
3,48,2726,ENSG00000131149,ENSOANG00000011355,81.2654,ENST00000253458,ENSOANT00000047351,canonical,canonical,pass,0-1,0-1,1204.0,16.0,0.063764,0.830565,1.0,74.0
3,49,5227,ENSG00000169895,ENSOANG00000014232,82.9545,ENST00000380155,ENSOANT00000022437,canonical,canonical,window_starts_too_late(h49>30),0-16,0-16,351.0,4.0,0.016807,0.849003,,
3,50,1076,ENSG00000090621,ENSOANG00000010001,87.1212,ENST00000372858,ENSOANT00000015858,canonical,canonical,pass,0-484,0-484,630.0,3.0,0.045455,0.915873,0.0,0.0
3,51,6713,ENSG00000221988,ENSOANG00000038201,84.7682,ENST00000324816,ENSOANT00000058261,canonical,canonical,window_starts_too_late(h35>30),0-1,0-1,297.0,5.0,0.02623,0.86532,,
3,52,2031,ENSG00000116885,ENSOANG00000002064,84.9604,ENST00000235532,ENSOANT00000058897,canonical,canonical,pass,0-37,0-37,379.0,2.0,0.025707,0.849604,0.0,0.0
3,53,2887,ENSG00000133935,ENSOANG00000005067,82.8571,ENST00000256319,ENSOANT00000008044,canonical,canonical,pass,0-140,0-140,140.0,1.0,0.255319,0.828571,0.0,0.0
3,54,2864,ENSG00000133313,ENSOANG00000013448,83.7895,ENST00000324262,ENSOANT00000021230,canonical,canonical,pass,0-475,0-475,475.0,1.0,0.0,0.837895,0.0,0.0
3,55,2308,ENSG00000122694,ENSOANG00000043736,86.3636,ENST00000377960,ENSOANT00000057311,canonical,canonical,pass,0-154,0-154,154.0,1.0,0.0,0.87013,0.0,0.0
3,56,914,ENSG00000118257,ENSOANG00000012962,83.2613,ENST00000357785,ENSOANT00000056346,canonical,canonical,pass,0-631,0-631,921.0,5.0,0.0054,0.837134,0.0,0.0
3,57,4640,ENSG00000163870,ENSOANG00000003056,81.7694,ENST00000355552,ENSOANT00000004839,canonical,canonical,pass,0-3,0-3,362.0,7.0,0.386441,0.883978,17.0,245.0
3,58,2552,ENSG00000127837,ENSOANG00000036228,82.4885,ENST00000248450,ENSOANT00000069599,canonical,canonical,pass,0-14,0-14,421.0,5.0,0.029954,0.852732,22.0,14.0
3,59,1824,ENSG00000113595,ENSOANG00000004723,87.4564,ENST00000231524,ENSOANT00000076475,canonical,canonical,pass,0-519,0-519,571.0,10.0,0.219945,0.882662,0.0,0.0
3,60,185,ENSG00000023318,ENSOANG00000002120,85.7143,ENST00000262455,ENSOANT00000003369,canonical,canonical,pass,0-406,0-406,406.0,1.0,0.0,0.857143,0.0,0.0
